Date,EPS Estimate,Reported EPS,Surprise(%),Ticker
2025-01-31 07:00:00-05:00,2.12,2.16,1.92,ABBV
2025-04-25 07:00:00-04:00,2.4,2.46,2.62,ABBV
2025-07-31 07:00:00-04:00,1.17,0.52,-55.61,ABBV
2025-10-31 07:00:00-04:00,1.78,1.86,4.23,ABBV
2021-02-25 16:00:00-05:00,-8.81,-11.24,-27.61,ABNB
2021-05-14 17:00:00-04:00,-0.95,-1.75,-84.34,ABNB
2021-08-12 16:00:00-04:00,-0.27,-0.11,59.16,ABNB
2021-11-04 16:00:00-04:00,0.83,1.23,48.83,ABNB
2022-02-15 16:00:00-05:00,-0.03,0.08,416.84,ABNB
2022-05-03 16:00:00-04:00,-0.3,-0.03,89.99,ABNB
2022-08-02 16:00:00-04:00,0.43,0.56,30.53,ABNB
2022-11-01 16:00:00-04:00,1.5,1.79,19.42,ABNB
2023-02-14 16:00:00-05:00,0.33,0.48,45.75,ABNB
2023-05-09 16:00:00-04:00,0.1,0.18,82.28,ABNB
2023-08-03 16:00:00-04:00,0.79,0.98,24.58,ABNB
2023-11-01 16:00:00-04:00,2.15,6.63,208.14,ABNB
2024-02-13 16:00:00-05:00,0.7,-0.55,-178.56,ABNB
2024-05-08 16:00:00-04:00,0.23,0.41,75.72,ABNB
2024-08-06 16:00:00-04:00,0.95,0.86,-9.23,ABNB
2024-11-07 16:00:00-05:00,2.15,2.13,-0.89,ABNB
2025-02-13 16:00:00-05:00,0.58,0.73,25.49,ABNB
2025-05-01 16:00:00-04:00,0.24,0.24,2.03,ABNB
2025-08-06 16:00:00-04:00,0.94,1.03,9.41,ABNB
2025-11-06 16:00:00-05:00,2.32,2.21,-4.76,ABNB
2020-01-22 07:00:00-05:00,0.95,0.95,0.37,ABT
2020-04-16 08:00:00-04:00,0.61,0.65,7.27,ABT
2020-07-16 07:00:00-04:00,0.42,0.57,36.92,ABT
2020-10-21 07:00:00-04:00,0.91,0.98,8.0,ABT
2021-01-27 07:00:00-05:00,1.35,1.45,7.11,ABT
2021-04-20 07:00:00-04:00,1.27,1.32,3.99,ABT
2021-07-22 07:00:00-04:00,1.02,1.17,14.92,ABT
2021-10-20 07:00:00-04:00,0.95,1.4,47.91,ABT
2022-01-26 07:00:00-05:00,1.21,1.32,9.48,ABT
2022-04-20 07:00:00-04:00,1.46,1.73,18.09,ABT
2022-07-20 07:00:00-04:00,1.14,1.43,25.29,ABT
2022-10-19 07:00:00-04:00,0.94,1.15,22.9,ABT
2023-01-25 07:00:00-05:00,0.94,1.03,9.65,ABT
2023-04-19 07:00:00-04:00,0.99,1.03,4.31,ABT
2023-07-20 07:00:00-04:00,1.05,1.08,2.89,ABT
2023-10-18 07:00:00-04:00,1.1,1.14,3.7,ABT
2024-01-24 07:00:00-05:00,1.19,1.19,0.04,ABT
2024-04-17 07:00:00-04:00,0.95,0.98,2.81,ABT
2024-07-18 07:00:00-04:00,1.1,1.14,3.17,ABT
2024-10-16 07:00:00-04:00,1.2,1.21,0.76,ABT
2025-01-22 07:00:00-05:00,1.34,1.34,-0.17,ABT
2025-04-16 07:00:00-04:00,1.07,1.09,1.74,ABT
2025-07-17 07:00:00-04:00,1.26,1.26,0.28,ABT
2025-10-15 07:00:00-04:00,1.3,1.3,0.05,ABT
2020-02-11 16:00:00-05:00,0.68,0.74,8.74,ACGL
2020-05-04 17:00:00-04:00,0.41,0.46,12.47,ACGL
2020-07-29 16:00:00-04:00,-0.17,0.04,123.36,ACGL
2020-10-29 16:00:00-04:00,0.17,0.29,69.35,ACGL
2021-02-09 16:00:00-05:00,0.38,0.56,48.97,ACGL
2021-04-27 17:00:00-04:00,0.45,0.59,32.05,ACGL
2021-07-28 16:00:00-04:00,0.84,1.0,19.68,ACGL
2021-10-27 16:00:00-04:00,0.35,0.74,114.22,ACGL
2022-02-09 16:00:00-05:00,0.99,1.27,28.05,ACGL
2022-04-27 16:00:00-04:00,1.07,1.1,2.57,ACGL
2022-07-27 16:00:00-04:00,1.07,1.34,24.66,ACGL
2022-10-26 16:00:00-04:00,0.18,0.28,52.9,ACGL
2023-02-13 16:00:00-05:00,1.34,2.14,60.3,ACGL
2023-04-26 16:00:00-04:00,1.45,1.73,19.33,ACGL
2023-07-26 16:00:00-04:00,1.59,1.92,21.12,ACGL
2023-10-30 16:00:00-04:00,1.57,2.31,47.0,ACGL
2024-02-14 16:00:00-05:00,2.01,2.49,23.85,ACGL
2024-04-29 16:00:00-04:00,2.09,2.45,17.23,ACGL
2024-07-30 16:00:00-04:00,2.21,2.57,16.46,ACGL
2024-10-30 16:00:00-04:00,2.1,2.56,22.16,ACGL
2025-02-10 16:00:00-05:00,1.93,2.42,25.53,ACGL
2025-04-29 16:00:00-04:00,1.31,1.54,17.21,ACGL
2025-07-29 16:00:00-04:00,2.3,2.58,12.21,ACGL
2025-10-27 16:00:00-04:00,2.43,3.56,46.61,ACGL
2019-12-19 06:00:00-05:00,1.99,2.09,4.92,ACN
2020-03-19 06:00:00-04:00,1.73,1.91,10.43,ACN
2020-06-25 06:00:00-04:00,1.84,1.9,3.16,ACN
2020-09-24 06:00:00-04:00,1.73,1.7,-1.98,ACN
2020-12-17 06:00:00-05:00,2.05,2.17,5.95,ACN
2021-03-18 06:00:00-04:00,1.9,2.03,6.76,ACN
2021-06-24 06:00:00-04:00,2.24,2.4,7.32,ACN
2021-09-23 06:00:00-04:00,2.19,2.2,0.68,ACN
2021-12-16 06:00:00-05:00,2.63,2.78,5.79,ACN
2022-03-17 06:00:00-04:00,2.37,2.54,7.35,ACN
2022-06-23 06:00:00-04:00,2.83,2.9,2.31,ACN
2022-09-22 06:00:00-04:00,2.57,2.6,1.09,ACN
2022-12-16 06:00:00-05:00,2.93,3.08,5.3,ACN
2023-03-23 06:00:00-04:00,2.5,2.39,-4.36,ACN
2023-06-22 06:00:00-04:00,3.0,3.15,5.08,ACN
2023-09-28 06:00:00-04:00,2.63,2.71,2.86,ACN
2023-12-19 06:00:00-05:00,3.13,3.27,4.46,ACN
2024-03-21 06:00:00-04:00,2.66,2.77,4.05,ACN
2024-06-20 06:00:00-04:00,3.16,3.13,-0.93,ACN
2024-09-26 06:00:00-04:00,2.77,2.79,0.63,ACN
2024-12-19 06:00:00-05:00,3.42,3.59,5.12,ACN
2025-03-20 06:00:00-04:00,2.79,2.82,1.11,ACN
2025-06-20 06:00:00-04:00,3.32,3.49,5.2,ACN
2025-09-25 06:00:00-04:00,2.97,3.03,1.97,ACN
2019-12-12 16:00:00-05:00,2.26,2.29,1.43,ADBE
2020-03-12 16:00:00-04:00,2.23,2.27,1.96,ADBE
2020-06-11 16:00:00-04:00,2.32,2.45,5.68,ADBE
2020-09-15 16:00:00-04:00,2.41,2.57,6.56,ADBE
2020-12-10 08:00:00-05:00,2.66,2.81,5.66,ADBE
2021-03-23 16:00:00-04:00,2.79,3.14,12.68,ADBE
2021-06-17 16:00:00-04:00,2.82,3.03,7.55,ADBE
2021-09-21 16:00:00-04:00,3.02,3.11,3.11,ADBE
2021-12-16 08:00:00-05:00,3.2,3.2,0.04,ADBE
2022-03-22 16:00:00-04:00,3.34,3.37,0.78,ADBE
2022-06-16 16:00:00-04:00,3.31,3.35,1.31,ADBE
2022-09-15 08:00:00-04:00,3.34,3.4,1.66,ADBE
2022-12-15 16:00:00-05:00,3.5,3.6,2.72,ADBE
2023-03-15 16:00:00-04:00,2.65,2.71,2.17,ADBE
2023-06-15 16:00:00-04:00,3.79,3.91,3.22,ADBE
2023-09-14 16:00:00-04:00,3.98,4.1,3.06,ADBE
2023-12-13 16:00:00-05:00,4.14,4.27,3.17,ADBE
2024-03-14 16:00:00-04:00,4.38,4.48,2.23,ADBE
2024-06-13 16:00:00-04:00,3.38,3.49,3.34,ADBE
2024-09-12 16:00:00-04:00,4.54,4.65,2.49,ADBE
2024-12-11 16:00:00-05:00,4.67,4.81,3.01,ADBE
2025-03-12 16:00:00-04:00,4.97,5.08,2.17,ADBE
2025-06-12 16:00:00-04:00,4.97,5.06,1.71,ADBE
2025-09-11 16:00:00-04:00,5.18,5.31,2.48,ADBE
2020-02-19 08:00:00-05:00,1.0,1.03,2.69,ADI
2020-05-20 07:00:00-04:00,1.04,1.08,3.5,ADI
2020-08-19 08:00:00-04:00,1.29,1.36,5.73,ADI
2020-11-24 08:00:00-05:00,1.33,1.44,8.66,ADI
2021-02-17 08:00:00-05:00,1.32,1.44,8.98,ADI
2021-05-19 07:00:00-04:00,1.45,1.54,6.04,ADI
2021-08-18 07:00:00-04:00,1.61,1.72,6.53,ADI
2021-11-23 07:00:00-05:00,1.7,1.73,1.9,ADI
2022-02-16 07:00:00-05:00,1.79,1.94,8.48,ADI
2022-05-18 07:00:00-04:00,2.11,2.4,13.69,ADI
2022-08-17 07:00:00-04:00,2.43,2.52,3.62,ADI
2022-11-22 07:00:00-05:00,2.59,2.73,5.51,ADI
2023-02-15 07:00:00-05:00,2.6,2.75,5.67,ADI
2023-05-24 07:00:00-04:00,2.76,2.83,2.67,ADI
2023-08-23 07:00:00-04:00,2.52,2.49,-1.16,ADI
2023-11-21 07:00:00-05:00,2.02,2.01,-0.38,ADI
2024-02-21 07:00:00-05:00,1.71,1.73,1.43,ADI
2024-05-22 07:00:00-04:00,1.27,1.4,10.34,ADI
2024-08-21 07:00:00-04:00,1.51,1.58,4.83,ADI
2024-11-26 07:00:00-05:00,0.84,0.96,14.7,ADI
2025-02-19 07:00:00-05:00,0.8,0.78,-2.25,ADI
2025-05-22 07:00:00-04:00,0.99,1.14,15.49,ADI
2025-08-20 07:00:00-04:00,1.95,2.05,5.33,ADI
2025-11-25 07:00:00-05:00,2.23,2.26,1.13,ADI
2020-01-29 16:00:00-05:00,0.73,1.42,94.47,ADM
2020-04-29 17:00:00-04:00,0.56,0.64,14.83,ADM
2020-07-29 16:00:00-04:00,0.51,0.85,67.17,ADM
2020-10-29 16:00:00-04:00,0.72,0.89,23.48,ADM
2021-01-26 07:00:00-05:00,1.09,1.21,10.59,ADM
2021-04-27 07:00:00-04:00,1.06,1.39,31.65,ADM
2021-07-27 07:00:00-04:00,1.04,1.33,28.43,ADM
2021-10-26 07:00:00-04:00,0.89,0.97,8.95,ADM
2022-01-25 07:00:00-05:00,1.37,1.5,9.53,ADM
2022-04-26 07:00:00-04:00,1.41,1.9,34.75,ADM
2022-07-26 07:00:00-04:00,1.72,2.15,24.96,ADM
2022-10-25 07:00:00-04:00,1.41,1.86,31.54,ADM
2023-01-26 07:00:00-05:00,1.65,1.93,16.95,ADM
2023-04-25 07:00:00-04:00,1.78,2.09,17.35,ADM
2023-07-25 07:00:00-04:00,1.59,1.89,19.15,ADM
2023-10-24 07:00:00-04:00,1.53,1.63,6.34,ADM
2024-03-12 07:00:00-04:00,1.43,1.36,-5.02,ADM
2024-04-30 07:00:00-04:00,1.37,1.46,6.74,ADM
2024-07-30 07:00:00-04:00,1.24,1.03,-16.84,ADM
2024-11-18 16:00:00-05:00,1.09,1.09,-0.02,ADM
2025-02-04 07:00:00-05:00,1.17,1.17,-0.06,ADM
2025-05-06 07:00:00-04:00,0.67,0.7,4.46,ADM
2025-08-05 07:00:00-04:00,0.78,0.45,-42.58,ADM
2025-11-04 06:00:00-05:00,0.85,0.92,7.91,ADM
2020-01-29 06:00:00-05:00,1.44,1.52,5.21,ADP
2020-04-29 06:00:00-04:00,1.89,1.92,1.5,ADP
2020-07-29 08:00:00-04:00,0.96,1.14,18.21,ADP
2020-10-28 07:00:00-04:00,0.98,1.41,44.43,ADP
2021-01-27 07:00:00-05:00,1.29,1.52,18.15,ADP
2021-04-28 06:00:00-04:00,1.78,1.89,5.94,ADP
2021-07-28 06:00:00-04:00,1.14,1.2,5.37,ADP
2021-10-27 06:00:00-04:00,1.49,1.65,10.98,ADP
2022-01-26 06:00:00-05:00,1.63,1.65,1.25,ADP
2022-04-27 06:00:00-04:00,2.08,2.21,6.38,ADP
2022-07-27 06:00:00-04:00,1.47,1.5,2.38,ADP
2022-10-26 06:00:00-04:00,1.79,1.86,3.91,ADP
2023-01-25 06:00:00-05:00,1.94,1.96,1.15,ADP
2023-04-26 06:00:00-04:00,2.45,2.52,2.73,ADP
2023-07-26 06:00:00-04:00,1.83,1.89,3.16,ADP
2023-10-25 06:00:00-04:00,2.02,2.08,2.8,ADP
2024-01-31 06:00:00-05:00,2.1,2.13,1.35,ADP
2024-05-01 06:00:00-04:00,2.78,2.88,3.45,ADP
2024-07-31 06:00:00-04:00,2.06,2.09,1.38,ADP
2024-10-30 06:00:00-04:00,2.21,2.33,5.32,ADP
2025-01-29 06:00:00-05:00,2.3,2.35,2.38,ADP
2025-04-30 06:00:00-04:00,2.97,3.06,2.93,ADP
2025-07-30 06:00:00-04:00,2.23,2.23,0.18,ADP
2025-10-29 06:00:00-04:00,2.45,2.49,1.8,ADP
2020-02-27 16:00:00-05:00,0.9,0.92,2.78,ADSK
2020-05-27 16:00:00-04:00,0.79,0.85,7.5,ADSK
2020-08-25 16:00:00-04:00,0.9,0.98,9.45,ADSK
2020-11-24 16:00:00-05:00,0.96,1.04,8.87,ADSK
2021-02-25 16:00:00-05:00,1.07,1.18,9.9,ADSK
2021-05-27 16:00:00-04:00,0.94,1.03,9.43,ADSK
2021-08-25 16:00:00-04:00,1.12,1.21,8.1,ADSK
2021-11-23 16:00:00-05:00,1.26,1.33,5.83,ADSK
2022-02-24 16:00:00-05:00,1.44,1.5,4.07,ADSK
2022-05-26 16:00:00-04:00,1.34,1.43,6.94,ADSK
2022-08-24 16:00:00-04:00,1.57,1.65,4.97,ADSK
2022-11-22 16:00:00-05:00,1.7,1.7,-0.09,ADSK
2023-02-23 16:00:00-05:00,1.81,1.86,2.64,ADSK
2023-05-25 16:00:00-04:00,1.56,1.55,-0.55,ADSK
2023-08-23 16:00:00-04:00,1.73,1.91,10.66,ADSK
2023-11-21 16:00:00-05:00,1.99,2.07,3.97,ADSK
2024-02-29 16:00:00-05:00,1.95,2.09,7.29,ADSK
2024-06-10 16:00:00-04:00,1.77,1.87,5.69,ADSK
2024-08-29 16:00:00-04:00,2.0,2.15,7.28,ADSK
2024-11-26 16:00:00-05:00,2.12,2.17,2.42,ADSK
2025-02-27 16:00:00-05:00,2.14,2.29,7.01,ADSK
2025-05-22 16:00:00-04:00,2.15,2.29,6.67,ADSK
2025-08-28 16:00:00-04:00,2.45,2.62,7.01,ADSK
2025-11-25 16:00:00-05:00,2.5,2.67,6.89,ADSK
2020-02-26 07:00:00-05:00,0.31,0.38,22.03,AEE
2020-05-11 16:00:00-04:00,0.71,0.59,-16.61,AEE
2020-08-06 16:00:00-04:00,0.89,0.98,9.92,AEE
2020-11-04 17:00:00-05:00,1.47,1.47,0.21,AEE
2021-02-18 17:00:00-05:00,0.42,0.46,10.35,AEE
2021-05-10 16:00:00-04:00,0.76,0.91,20.26,AEE
2021-08-05 17:00:00-04:00,0.84,0.8,-5.02,AEE
2021-11-03 16:00:00-04:00,1.61,1.65,2.42,AEE
2022-02-17 16:00:00-05:00,0.49,0.48,-2.13,AEE
2022-05-05 17:00:00-04:00,0.97,0.97,-0.15,AEE
2022-08-04 16:00:00-04:00,0.82,0.8,-2.28,AEE
2022-11-03 16:00:00-04:00,1.73,1.74,0.43,AEE
2023-02-15 16:00:00-05:00,0.57,0.63,11.1,AEE
2023-05-04 16:00:00-04:00,0.94,1.0,6.49,AEE
2023-08-02 16:00:00-04:00,0.79,0.9,14.14,AEE
2023-11-08 16:00:00-05:00,1.82,1.87,2.84,AEE
2024-02-22 16:00:00-05:00,0.61,0.6,-1.15,AEE
2024-05-02 17:00:00-04:00,1.06,0.98,-7.98,AEE
2024-08-01 16:00:00-04:00,0.93,0.97,4.18,AEE
2024-11-06 16:00:00-05:00,1.92,1.87,-2.39,AEE
2025-02-13 16:00:00-05:00,0.78,0.77,-1.19,AEE
2025-05-01 16:00:00-04:00,1.07,1.07,0.47,AEE
2025-07-31 16:00:00-04:00,0.99,1.01,2.31,AEE
2025-11-05 16:00:00-05:00,2.11,2.17,3.03,AEE
2020-02-20 06:00:00-05:00,0.58,0.6,3.42,AEP
2020-05-06 07:00:00-04:00,1.1,1.02,-7.28,AEP
2020-08-06 06:00:00-04:00,1.05,1.08,3.3,AEP
2020-10-22 06:00:00-04:00,1.48,1.47,-0.48,AEP
2021-02-25 07:00:00-05:00,0.79,0.87,10.67,AEP
2021-04-22 06:00:00-04:00,1.17,1.15,-1.44,AEP
2021-07-22 06:00:00-04:00,1.14,1.18,3.31,AEP
2021-10-28 06:00:00-04:00,1.45,1.43,-1.28,AEP
2022-02-24 06:00:00-05:00,0.92,0.98,6.21,AEP
2022-04-28 06:00:00-04:00,1.2,1.22,2.07,AEP
2022-07-27 07:00:00-04:00,1.19,1.2,0.92,AEP
2022-10-27 07:00:00-04:00,1.56,1.62,3.6,AEP
2023-02-23 06:00:00-05:00,0.99,1.05,5.77,AEP
2023-05-04 06:00:00-04:00,1.12,1.11,-0.82,AEP
2023-07-27 06:00:00-04:00,1.14,1.13,-0.56,AEP
2023-11-02 06:00:00-04:00,1.7,1.77,4.01,AEP
2024-02-26 16:00:00-05:00,1.26,1.23,-2.28,AEP
2024-04-30 06:00:00-04:00,1.26,1.27,1.06,AEP
2024-07-30 07:00:00-04:00,1.23,1.25,1.3,AEP
2024-11-06 06:00:00-05:00,1.8,1.85,3.05,AEP
2025-02-13 06:00:00-05:00,1.24,1.24,-0.19,AEP
2025-05-06 07:00:00-04:00,1.4,1.54,9.86,AEP
2025-07-30 02:00:00-04:00,1.27,1.43,12.83,AEP
2025-10-29 06:00:00-04:00,1.83,1.82,-0.41,AEP
2020-02-28 06:00:00-05:00,0.33,0.35,6.87,AES
2020-05-07 07:00:00-04:00,0.29,0.29,-0.87,AES
2020-08-06 06:00:00-04:00,0.24,0.25,4.47,AES
2020-11-06 06:00:00-05:00,0.43,0.42,-2.28,AES
2021-02-25 06:00:00-05:00,0.44,0.48,8.72,AES
2021-05-06 06:00:00-04:00,0.3,0.28,-6.72,AES
2021-08-04 16:00:00-04:00,0.29,0.31,7.34,AES
2021-11-03 18:00:00-04:00,0.43,0.5,15.43,AES
2022-02-24 17:00:00-05:00,0.43,0.45,4.91,AES
2022-05-05 17:00:00-04:00,0.27,0.21,-21.43,AES
2022-08-04 17:00:00-04:00,0.31,0.34,8.49,AES
2022-11-04 06:00:00-04:00,0.53,0.63,18.04,AES
2023-02-27 06:00:00-05:00,0.46,0.49,5.57,AES
2023-05-04 16:00:00-04:00,0.22,0.22,-1.71,AES
2023-08-03 17:00:00-04:00,0.24,0.21,-12.56,AES
2023-11-02 17:00:00-04:00,0.54,0.6,11.13,AES
2024-02-26 17:00:00-05:00,0.67,0.73,9.17,AES
2024-05-02 17:00:00-04:00,0.34,0.5,46.49,AES
2024-08-01 16:00:00-04:00,0.37,0.38,1.84,AES
2024-10-31 16:00:00-04:00,0.65,0.71,8.48,AES
2025-02-28 06:00:00-05:00,0.35,0.54,56.45,AES
2025-05-01 17:00:00-04:00,0.33,0.27,-17.83,AES
2025-07-31 18:00:00-04:00,0.4,0.51,28.96,AES
2025-11-04 16:00:00-05:00,0.64,0.89,39.06,AES
2020-02-04 16:00:00-05:00,1.02,1.03,1.41,AFL
2020-04-29 16:00:00-04:00,1.1,1.21,9.8,AFL
2020-07-28 16:00:00-04:00,1.05,1.28,21.39,AFL
2020-10-27 16:00:00-04:00,1.14,1.39,22.28,AFL
2021-02-03 16:00:00-05:00,1.04,1.05,0.49,AFL
2021-04-28 16:00:00-04:00,1.21,1.51,24.57,AFL
2021-07-28 16:00:00-04:00,1.28,1.59,24.53,AFL
2021-10-27 16:00:00-04:00,1.32,1.56,18.25,AFL
2022-02-02 16:00:00-05:00,1.26,1.33,5.4,AFL
2022-04-27 16:00:00-04:00,1.37,1.42,3.96,AFL
2022-08-01 16:00:00-04:00,1.28,1.46,14.21,AFL
2022-10-31 16:00:00-04:00,1.21,1.15,-5.29,AFL
2023-02-01 16:00:00-05:00,1.21,1.29,6.44,AFL
2023-04-26 16:00:00-04:00,1.4,1.55,10.74,AFL
2023-08-01 16:00:00-04:00,1.44,1.58,10.07,AFL
2023-11-01 16:00:00-04:00,1.49,1.84,23.64,AFL
2024-01-31 16:00:00-05:00,1.45,1.25,-14.04,AFL
2024-05-01 16:00:00-04:00,1.58,1.66,5.17,AFL
2024-07-31 17:00:00-04:00,1.6,1.83,14.51,AFL
2024-10-30 16:00:00-04:00,1.65,-0.17,-110.28,AFL
2025-02-05 17:00:00-05:00,1.62,1.56,-3.53,AFL
2025-04-30 16:00:00-04:00,1.67,0.05,-97.01,AFL
2025-08-05 16:00:00-04:00,1.69,1.11,-34.43,AFL
2025-11-04 16:00:00-05:00,1.78,3.08,73.38,AFL
2020-02-13 06:00:00-05:00,1.01,1.03,2.47,AIG
2020-05-04 17:00:00-04:00,0.82,0.11,-86.51,AIG
2020-08-03 16:00:00-04:00,0.56,0.66,17.99,AIG
2020-11-05 16:00:00-05:00,0.55,0.81,45.99,AIG
2021-02-16 16:00:00-05:00,0.93,0.94,1.19,AIG
2021-05-06 16:00:00-04:00,0.98,1.05,7.36,AIG
2021-08-05 16:00:00-04:00,1.2,1.52,26.69,AIG
2021-11-04 16:00:00-04:00,0.89,0.97,9.59,AIG
2022-02-16 16:00:00-05:00,1.18,1.58,33.44,AIG
2022-05-03 16:00:00-04:00,1.17,1.3,11.23,AIG
2022-08-08 16:00:00-04:00,1.14,1.19,3.94,AIG
2022-11-01 16:00:00-04:00,0.52,0.66,26.76,AIG
2023-02-15 16:00:00-05:00,1.28,1.36,6.28,AIG
2023-05-04 16:00:00-04:00,1.42,1.63,14.47,AIG
2023-08-01 16:00:00-04:00,1.58,1.75,10.85,AIG
2023-11-01 17:00:00-04:00,1.48,1.61,8.66,AIG
2024-02-13 16:00:00-05:00,1.64,1.79,9.19,AIG
2024-05-01 16:00:00-04:00,1.59,1.74,9.65,AIG
2024-07-31 16:00:00-04:00,1.3,1.16,-10.88,AIG
2024-11-04 16:00:00-05:00,1.3,0.71,-45.24,AIG
2025-02-11 16:00:00-05:00,1.23,1.3,5.97,AIG
2025-05-01 16:00:00-04:00,0.97,1.16,20.17,AIG
2025-08-06 16:00:00-04:00,1.69,1.98,17.24,AIG
2025-11-04 16:00:00-05:00,1.71,2.2,28.5,AIG
2020-02-11 16:00:00-05:00,2.35,2.25,-4.17,AIZ
2020-05-05 16:00:00-04:00,2.43,2.64,8.47,AIZ
2020-08-04 16:00:00-04:00,2.12,2.75,29.69,AIZ
2020-11-02 16:00:00-05:00,0.99,1.41,42.65,AIZ
2021-02-09 16:00:00-05:00,2.08,1.82,-12.7,AIZ
2021-05-04 16:00:00-04:00,1.94,2.47,27.13,AIZ
2021-08-03 16:00:00-04:00,2.47,2.99,20.89,AIZ
2021-11-02 16:00:00-04:00,1.55,1.41,-8.8,AIZ
2022-02-08 16:00:00-05:00,2.31,2.47,6.97,AIZ
2022-05-03 16:00:00-04:00,2.8,3.75,33.7,AIZ
2022-08-02 16:00:00-04:00,3.22,2.95,-8.34,AIZ
2022-11-01 16:00:00-04:00,1.0,1.01,0.82,AIZ
2023-02-07 16:00:00-05:00,2.7,3.23,19.78,AIZ
2023-05-02 16:00:00-04:00,2.32,2.75,18.5,AIZ
2023-08-01 16:00:00-04:00,2.75,3.89,41.2,AIZ
2023-10-31 16:00:00-04:00,2.59,4.29,65.73,AIZ
2024-02-06 16:00:00-05:00,3.71,4.58,23.34,AIZ
2024-05-07 16:00:00-04:00,3.92,4.78,21.92,AIZ
2024-08-06 16:00:00-04:00,3.61,4.08,13.12,AIZ
2024-11-05 16:00:00-05:00,2.64,3.0,13.57,AIZ
2025-02-11 16:00:00-05:00,4.13,4.79,15.89,AIZ
2025-05-06 16:00:00-04:00,2.78,3.39,22.1,AIZ
2025-08-05 16:00:00-04:00,4.45,5.1,14.51,AIZ
2025-11-04 16:00:00-05:00,4.36,5.17,18.63,AIZ
2020-01-30 16:00:00-05:00,0.52,0.58,10.5,AJG
2020-04-30 17:00:00-04:00,1.73,1.83,5.71,AJG
2020-07-30 16:00:00-04:00,0.73,0.94,29.03,AJG
2020-10-29 16:00:00-04:00,0.92,1.08,16.79,AJG
2021-01-28 16:00:00-05:00,0.78,0.88,12.13,AJG
2021-04-29 16:00:00-04:00,1.84,2.02,10.03,AJG
2021-07-29 16:00:00-04:00,1.07,1.17,8.84,AJG
2021-10-28 16:00:00-04:00,1.21,1.33,9.85,AJG
2022-01-27 16:00:00-05:00,0.95,0.98,3.25,AJG
2022-04-28 16:00:00-04:00,2.76,2.81,1.78,AJG
2022-07-28 16:00:00-04:00,1.68,1.7,1.2,AJG
2022-10-27 16:00:00-04:00,1.66,1.72,3.38,AJG
2023-01-26 16:00:00-05:00,1.5,1.54,2.98,AJG
2023-04-27 16:00:00-04:00,2.99,3.03,1.22,AJG
2023-07-27 16:00:00-04:00,1.86,1.9,2.19,AJG
2023-10-26 16:00:00-04:00,1.95,2.0,2.62,AJG
2024-01-25 16:00:00-05:00,1.85,1.85,-0.06,AJG
2024-04-25 16:00:00-04:00,3.41,3.49,2.46,AJG
2024-07-25 16:00:00-04:00,1.58,1.27,-19.85,AJG
2024-10-24 16:00:00-04:00,2.27,2.26,-0.58,AJG
2025-01-30 16:00:00-05:00,2.03,2.13,4.98,AJG
2025-05-01 16:00:00-04:00,2.93,2.72,-7.01,AJG
2025-07-31 16:00:00-04:00,2.34,2.33,-0.57,AJG
2025-10-30 16:00:00-04:00,1.65,1.04,-36.78,AJG
2020-02-11 16:00:00-05:00,1.13,1.23,8.85,AKAM
2020-04-28 17:00:00-04:00,1.16,1.2,3.67,AKAM
2020-07-28 16:00:00-04:00,1.21,1.38,13.61,AKAM
2020-10-27 16:00:00-04:00,1.23,1.31,6.6,AKAM
2021-02-09 16:00:00-05:00,1.31,1.33,1.24,AKAM
2021-05-04 16:00:00-04:00,1.3,1.38,5.86,AKAM
2021-08-03 16:00:00-04:00,1.38,1.42,2.54,AKAM
2021-11-02 16:00:00-04:00,1.39,1.45,4.6,AKAM
2022-02-15 16:00:00-05:00,1.42,1.49,4.98,AKAM
2022-05-03 16:00:00-04:00,1.42,1.39,-2.23,AKAM
2022-08-09 16:00:00-04:00,1.31,1.35,3.22,AKAM
2022-11-08 16:00:00-05:00,1.22,1.26,2.98,AKAM
2023-02-14 16:00:00-05:00,1.26,1.37,8.7,AKAM
2023-05-09 16:00:00-04:00,1.32,1.4,6.01,AKAM
2023-08-08 16:00:00-04:00,1.41,1.49,5.94,AKAM
2023-11-07 16:00:00-05:00,1.5,1.63,8.76,AKAM
2024-02-13 16:00:00-05:00,1.61,1.69,4.75,AKAM
2024-05-09 16:00:00-04:00,1.61,1.64,1.96,AKAM
2024-08-08 16:00:00-04:00,1.53,1.58,3.02,AKAM
2024-11-07 16:00:00-05:00,0.96,0.38,-60.45,AKAM
2025-02-20 16:00:00-05:00,1.52,1.66,8.98,AKAM
2025-05-08 16:00:00-04:00,1.57,1.7,8.58,AKAM
2025-08-07 16:00:00-04:00,1.53,1.73,13.18,AKAM
2025-11-06 16:00:00-05:00,1.64,1.86,13.71,AKAM
2020-02-19 16:00:00-05:00,1.75,1.73,-0.88,ALB
2020-05-06 17:00:00-04:00,0.84,1.0,19.66,ALB
2020-08-05 16:00:00-04:00,0.72,0.86,19.35,ALB
2020-11-04 16:00:00-05:00,0.76,1.09,43.7,ALB
2021-02-17 16:00:00-05:00,1.12,1.17,4.47,ALB
2021-05-05 16:00:00-04:00,0.8,1.1,38.01,ALB
2021-08-04 16:00:00-04:00,0.83,0.89,6.79,ALB
2021-11-03 16:00:00-04:00,0.77,1.05,37.09,ALB
2022-02-16 16:00:00-05:00,0.99,1.01,1.85,ALB
